"ジャンル","URL","車名","価格","全長 (mm)","全幅 (mm)","全高 (mm)","ホイールベース (mm)","シート高 (mm)","車両重量 (kg)","気筒数","シリンダ配列","排気量 (cc)","カム・バルブ駆動方式","気筒あたりバルブ数","最高出力（kW）","最高出力回転数（rpm）","最大トルク（N・m）","最大トルク回転数（rpm）"
1,"https://www.bikebros.co.jp/catalog/4/73_2/","カワサキ | KAWASAKI　Z400",682000,1990.0,800.0,1055.0,1370.0,785.0,166.0,2,"並列（直列）",398.0,"DOHC",4,35.0,10000.0,38.0,8000.0
1,"https://www.bikebros.co.jp/catalog/7/5_9/","ビーエムダブリュー | BMW　G310GS",719000,2075.0,880.0,1230.0,1420.0,835.0,169.5,1,"単気筒",313.0,"DOHC",4,25.0,9500.0,28.0,7500.0
1,"https://www.bikebros.co.jp/catalog/7/5_8/","ビーエムダブリュー | BMW　G310R",681000,2005.0,849.0,1080.0,1380.0,785.0,158.5,1,"単気筒",313.0,"DOHC",4,25.0,9500.0,28.0,7500.0
1,"https://www.bikebros.co.jp/catalog/8/999_36/","ドゥカティ | DUCATI　スクランブラー ハッシュタグ | Scrambler #HASHTAG","",2150.0,850.0,1165.0,1460.0,770.0,183.0,2,"V型（L型）",399.0,"",2,30.0,8750.0,34.0,8000.0
1,"https://www.bikebros.co.jp/catalog/8/15_5/","ドゥカティ | DUCATI　スクランブラー シックスティー2 | Scrambler Sixty2",920000,2150.0,850.0,1165.0,1460.0,770.0,183.0,2,"V型（L型）",399.0,"",2,30.0,8750.0,34.0,8000.0
1,"https://www.bikebros.co.jp/catalog/33/25_8/","ケーティーエム | KTM　390デューク | 390 DUKE",729000,"","","",1357.0,830.0,153.0,1,"単気筒",373.2,"DOHC",4,32.0,9000.0,37.0,7000.0
1,"https://www.bikebros.co.jp/catalog/38/999_2/","ハスクバーナ | Husqvarna　スヴァルトピレン401 | SVARTPILEN 401",777000,"","","",1357.0,835.0,152.0,1,"単気筒",373.2,"DOHC",4,32.0,9000.0,37.0,7000.0
1,"https://www.bikebros.co.jp/catalog/38/999_3/","ハスクバーナ | Husqvarna　ヴィットピレン401 | VITPILEN 401",759000,"","","",1357.0,835.0,151.0,1,"単気筒",373.2,"DOHC",4,32.0,9000.0,37.0,7000.0
1,"https://www.bikebros.co.jp/catalog/112/276_2/","エスダブリューエム | SWM　グランミラノ400 | GRAN MILANO 400","",2082.0,724.0,1110.0,1416.0,813.0,"",1,"単気筒",397.2,"OHC（SOHC）",4,20.0,7000.0,33.0,5500.0
1,"https://www.bikebros.co.jp/catalog/112/279_2/","エスダブリューエム | SWM　グランツーリズモ400 | GRAN TURISMO 400","",2128.0,769.0,1098.0,1441.0,820.0,"",1,"単気筒",397.2,"OHC（SOHC）",4,20.0,7000.0,33.0,5500.0
1,"https://www.bikebros.co.jp/catalog/112/277_2/","エスダブリューエム | SWM　シルバーベース400 | SILVER VASE 400","",2142.0,813.0,1170.0,1441.0,820.0,"",1,"単気筒",397.2,"OHC（SOHC）",4,20.0,7000.0,33.0,5500.0
1,"https://www.bikebros.co.jp/catalog/112/999_2/","エスダブリューエム | SWM　シックスデイズ400 | SIXDAYS 400","",2150.0,813.0,1209.0,1452.0,874.0,"",1,"単気筒",397.2,"OHC（SOHC）",4,20.0,7000.0,33.0,5500.0
1,"https://www.bikebros.co.jp/catalog/39/7_1/","ロイヤルエンフィールド | Royal Enfield　クラシック350 | Classic 350",603900,2145.0,785.0,1090.0,1390.0,805.0,195.0,1,"単気筒",349.0,"OHC（SOHC）",2,14.87,6100.0,27.0,4000.0
1,"https://www.bikebros.co.jp/catalog/39/999_5/","ロイヤルエンフィールド | Royal Enfield　メテオ350ファイヤーボール | Meteor350 FIREBALL",596200,2140.0,845.0,1140.0,1400.0,765.0,191.0,1,"単気筒",349.0,"OHC（SOHC）",2,14.87,6100.0,27.0,4000.0
1,"https://www.bikebros.co.jp/catalog/39/999_6/","ロイヤルエンフィールド | Royal Enfield　メテオ350ステラ | Meteor350 STELLAR",608300,2140.0,845.0,1140.0,1400.0,765.0,191.0,1,"単気筒",349.0,"OHC（SOHC）",2,14.87,6100.0,27.0,4000.0
1,"https://www.bikebros.co.jp/catalog/39/999_7/","ロイヤルエンフィールド | Royal Enfield　メテオ350スーパーノヴァ | Meteor350 SUPERNOVA",622600,2140.0,845.0,1140.0,1400.0,765.0,191.0,1,"単気筒",349.0,"OHC（SOHC）",2,14.87,6100.0,27.0,4000.0
1,"https://www.bikebros.co.jp/catalog/1/999_45/","ホンダ | HONDA　CB250R",564300,2020.0,805.0,1045.0,1355.0,795.0,144.0,1,"単気筒",249.0,"DOHC",4,20.0,9000.0,23.0,8000.0
1,"https://www.bikebros.co.jp/catalog/2/43_9/","ヤマハ | YAMAHA　MT-25/ABS",621500,2090.0,755.0,1070.0,1380.0,780.0,169.0,2,"並列（直列）",249.0,"DOHC",4,26.0,12000.0,23.0,10000.0
1,"https://www.bikebros.co.jp/catalog/2/142_1/","ヤマハ | YAMAHA　トリッカー XG250 | tricker XG250","",1980.0,800.0,1145.0,1330.0,810.0,127.0,1,"単気筒",249.0,"OHC（SOHC）",2,14.0,7500.0,20.0,6000.0
1,"https://www.bikebros.co.jp/catalog/3/150_1/","スズキ | SUZUKI　ジクサー150 | GIXXER 150",352000,2020.0,800.0,1035.0,1335.0,795.0,139.0,1,"単気筒",154.0,"OHC（SOHC）",2,10.0,8000.0,14.0,6000.0
1,"https://www.bikebros.co.jp/catalog/3/999_91/","スズキ | SUZUKI　ジクサー250 | GIXXER 250",448800,2010.0,805.0,1035.0,1345.0,800.0,154.0,1,"単気筒",249.0,"OHC（SOHC）",4,19.0,9000.0,22.0,7300.0
1,"https://www.bikebros.co.jp/catalog/4/73_13/","カワサキ | KAWASAKI　Z250",610500,1990.0,800.0,1060.0,1370.0,795.0,164.0,2,"並列（直列）",248.0,"DOHC",4,27.0,12500.0,23.0,10500.0
1,"https://www.bikebros.co.jp/catalog/33/25_10/","ケーティーエム | KTM　250デューク | 250DUKE",649000,"","","",1357.0,830.0,152.0,1,"単気筒",248.8,"DOHC",4,22.0,9000.0,24.0,7250.0
1,"https://www.bikebros.co.jp/catalog/38/999_13/","ハスクバーナ | Husqvarna　スヴァルトピレン250 | SVARTPILEN 250",659000,"","","",1357.0,835.0,153.0,1,"単気筒",248.8,"DOHC",4,23.0,9000.0,24.0,7250.0
1,"https://www.bikebros.co.jp/catalog/23/999_15/","ベネリ | Benelli　レオンチーノ250 | LEONCINO250","",2040.0,840.0,1115.0,1370.0,810.0,"",1,"単気筒",249.2,"DOHC",4,18.0,9500.0,21.0,7500.0
1,"https://www.bikebros.co.jp/catalog/23/999_24/","ベネリ | Benelli　TNT249S","",2130.0,800.0,1120.0,1410.0,795.0,"",2,"並列（直列）",249.0,"DOHC",4,23.5,11000.0,21.0,9000.0
1,"https://www.bikebros.co.jp/catalog/116/999_2/","ファンティック | FANTIC　キャバレロ フラットトラック250 | CABALLERO Flat Track250","",2180.0,820.0,1154.0,1425.0,840.0,"",1,"単気筒",249.6,"OHC（SOHC）",4,"",8500.0,22.0,6500.0
1,"https://www.bikebros.co.jp/catalog/116/999_5/","ファンティック | FANTIC　キャバレロ スクランブラー250 | CABALLERO Scrambler250","",2166.0,820.0,1135.0,1425.0,820.0,"",1,"単気筒",249.6,"OHC（SOHC）",4,"",8500.0,22.0,6500.0
1,"https://www.bikebros.co.jp/catalog/43/999_19/","エス・ワイ・エム | SYM　NH X 200","",2040.0,745.0,1080.0,1400.0,790.0,142.0,1,"単気筒",183.0,"OHC（SOHC）",2,13.5,8500.0,15.7,7500.0
1,"https://www.bikebros.co.jp/catalog/152/999_3/","ジーピーエックス | GPX　ジェントルマン200 | Gentleman 200","",2020.0,790.0,1160.0,1400.0,730.0,160.0,1,"単気筒",197.0,"OHC（SOHC）","","","","",""
1,"https://www.bikebros.co.jp/catalog/152/999_4/","ジーピーエックス | GPX　ジェントルマンレーサー200 | Gentleman RACER 200","",2020.0,790.0,1160.0,1400.0,800.0,160.0,1,"単気筒",197.0,"OHC（SOHC）","","","","",""
1,"https://www.bikebros.co.jp/catalog/152/999_8/","ジーピーエックス | GPX　レジェンド150 | Legend 150","",2025.0,785.0,1100.0,1315.0,780.0,143.0,1,"単気筒",149.0,"OHC（SOHC）","",10.5,8000.0,13.5,6500.0
1,"https://www.bikebros.co.jp/catalog/152/999_2/","ジーピーエックス | GPX　レジェンド150S | Legend 150S","",2015.0,830.0,1100.0,1340.0,790.0,130.0,1,"単気筒",149.0,"OHC（SOHC）","","",8000.0,"",8000.0
1,"https://www.bikebros.co.jp/catalog/152/999_10/","ジーピーエックス | GPX　レジェンド250ブライトン | Legend 250 Brighton","",2040.0,785.0,1120.0,1340.0,790.0,156.0,2,"並列（直列）",234.0,"OHC（SOHC）",4,"","",15.0,6500.0
1,"https://www.bikebros.co.jp/catalog/152/999_6/","ジーピーエックス | GPX　レジェンド250ツイン | Legend 250 TWIN","",2040.0,800.0,1040.0,"",790.0,154.0,2,"並列（直列）",234.0,"OHC（SOHC）","","","","",""
1,"https://www.bikebros.co.jp/catalog/152/999_9/","ジーピーエックス | GPX　レジェンド250ツイン2 | Legend 250 TWIN Ⅱ","",2040.0,785.0,1120.0,1340.0,790.0,156.0,2,"並列（直列）",234.0,"OHC（SOHC）","",12.0,8000.0,15.0,6500.0
1,"https://www.bikebros.co.jp/catalog/260/999_17/","マット | MUTT　アキタ250 | AKITA250","","","","","","","",1,"単気筒",249.0,"OHC（SOHC）",2,"","",20.0,""
1,"https://www.bikebros.co.jp/catalog/260/999_16/","マット | MUTT　FSR250","","","","","","","",1,"単気筒",249.0,"OHC（SOHC）",2,"","",20.0,""
1,"https://www.bikebros.co.jp/catalog/260/999_3/","マット | MUTT　ヒルツ250 | HILTS 250","",2010.0,810.0,1115.0,"",780.0,"",1,"単気筒",249.0,"OHC（SOHC）",2,"","",20.0,""
1,"https://www.bikebros.co.jp/catalog/260/999_12/","マット | MUTT　マスティフ250 | MASTIFF 250","",2010.0,800.0,1070.0,"",780.0,"",1,"単気筒",249.0,"OHC（SOHC）",2,"","",20.0,""
1,"https://www.bikebros.co.jp/catalog/260/999_1/","マット | MUTT　モングレル250 | MONGREL 250","",2010.0,800.0,1070.0,"",780.0,"",1,"単気筒",249.0,"OHC（SOHC）",2,"","",20.0,""
1,"https://www.bikebros.co.jp/catalog/260/999_18/","マット | MUTT　レイザーバック250 | RAZORBACK250","","","","","","","",1,"単気筒",249.0,"OHC（SOHC）",2,"","",20.0,""
1,"https://www.bikebros.co.jp/catalog/260/999_4/","マット | MUTT　RS-13 250","",2010.0,800.0,1070.0,"",780.0,"",1,"単気筒",249.0,"OHC（SOHC）",2,"","",20.0,""
1,"https://www.bikebros.co.jp/catalog/260/999_2/","マット | MUTT　サバス250 | SABBATH 250","",2010.0,800.0,1070.0,"",780.0,"",1,"単気筒",249.0,"OHC（SOHC）",2,"","",20.0,""
1,"https://www.bikebros.co.jp/catalog/1/999_43/","ホンダ | HONDA　CB125R",473000,2040.0,820.0,1055.0,1345.0,815.0,130.0,1,"単気筒",124.0,"DOHC",4,11.0,10000.0,12.0,8000.0
1,"https://www.bikebros.co.jp/catalog/1/999_117/","ホンダ | HONDA　CT125 ハンターカブ | CT125 HUNTER Cub",440000,1960.0,805.0,1085.0,1255.0,800.0,120.0,1,"単気筒",124.0,"OHC（SOHC）",2,6.5,7000.0,11.0,4500.0
1,"https://www.bikebros.co.jp/catalog/1/199_1/","ホンダ | HONDA　グロム | GROM / MSX125",385000,1760.0,720.0,1015.0,1200.0,761.0,102.0,1,"単気筒",123.0,"OHC（SOHC）",2,7.4,7250.0,11.0,5500.0
1,"https://www.bikebros.co.jp/catalog/1/999_54/","ホンダ | HONDA　モンキー125 | MONKEY125",440000,1710.0,755.0,1030.0,1145.0,776.0,104.0,1,"単気筒",123.0,"OHC（SOHC）",2,6.9,6750.0,11.0,5500.0
1,"https://www.bikebros.co.jp/catalog/3/999_11/","スズキ | SUZUKI　GSX-S125",382800,2000.0,745.0,1035.0,1300.0,785.0,133.0,1,"単気筒",124.0,"DOHC",4,11.0,10000.0,11.0,8000.0
1,"https://www.bikebros.co.jp/catalog/4/73_54/","カワサキ | KAWASAKI　Z125プロ | Z125 PRO",352000,1700.0,750.0,1005.0,1175.0,780.0,102.0,1,"単気筒",124.0,"OHC（SOHC）",2,7.1,8000.0,9.6,6000.0
1,"https://www.bikebros.co.jp/catalog/33/25_5/","ケーティーエム | KTM　125デューク | 125DUKE",589000,"","","",1357.0,830.0,143.0,1,"単気筒",124.7,"DOHC",4,11.0,10000.0,12.0,7500.0
1,"https://www.bikebros.co.jp/catalog/38/999_16/","ハスクバーナ | Husqvarna　スヴァルトピレン125 | SVARTPILEN 125",579000,"","","",1357.0,835.0,146.0,1,"単気筒",124.7,"DOHC",4,11.0,9500.0,12.0,7500.0
1,"https://www.bikebros.co.jp/catalog/23/999_19/","ベネリ | Benelli　トルネードネイキッドT125 | Tornado Naked T125（TNT125）","",1770.0,760.0,1025.0,1215.0,780.0,124.0,1,"単気筒",124.8,"OHC（SOHC）",4,8.2,9500.0,10.0,7000.0
1,"https://www.bikebros.co.jp/catalog/112/999_6/","エスダブリューエム | SWM　エースオブスペード125 | ACE OF SPADES 125","",2078.0,808.0,1102.0,1386.0,720.0,"",1,"単気筒",124.7,"DOHC",4,11.0,10500.0,11.0,7000.0
1,"https://www.bikebros.co.jp/catalog/112/999_5/","エスダブリューエム | SWM　アウトロー125 | OUTLAW 125","",2078.0,808.0,1102.0,1386.0,720.0,"",1,"単気筒",124.7,"DOHC",4,11.0,10500.0,11.0,7000.0
1,"https://www.bikebros.co.jp/catalog/112/999_19/","エスダブリューエム | SWM　ヴァレーゼ125 | VAREZ125","",2030.0,755.0,1040.0,1354.0,820.0,"",1,"単気筒",124.7,"DOHC",4,11.0,10500.0,11.0,8000.0
1,"https://www.bikebros.co.jp/catalog/116/999_1/","ファンティック | FANTIC　キャバレロ フラットトラック125 | CABALLERO Flat Track125","",2180.0,820.0,1154.0,1425.0,820.0,"",1,"単気筒",124.4,"OHC（SOHC）",4,"","","",""
1,"https://www.bikebros.co.jp/catalog/116/999_4/","ファンティック | FANTIC　キャバレロ スクランブラー125 | CABALLERO Scrambler125","",2166.0,820.0,1135.0,1425.0,820.0,"",1,"単気筒",124.4,"OHC（SOHC）",4,"","","",""
1,"https://www.bikebros.co.jp/catalog/43/999_20/","エス・ワイ・エム | SYM　NH X 125","",2040.0,745.0,1080.0,1400.0,790.0,143.0,1,"単気筒",124.1,"OHC（SOHC）",2,8.0,9000.0,9.3,7500.0
1,"https://www.bikebros.co.jp/catalog/199/999_3/","エージェーエス | AJS　71 デザートスクランブラー125 | 71 Desert Scrambler 125","",2060.0,830.0,1100.0,1340.0,760.0,126.0,1,"単気筒",124.0,"OHC（SOHC）",2,7.33,9000.0,9.5,6500.0
1,"https://www.bikebros.co.jp/catalog/199/999_1/","エージェーエス | AJS　キャドウェル125 | Cadwell 125","",2040.0,720.0,1060.0,1330.0,740.0,113.0,1,"単気筒",124.0,"OHC（SOHC）",2,7.4,9000.0,9.5,6500.0
1,"https://www.bikebros.co.jp/catalog/199/999_2/","エージェーエス | AJS　テンペストスクランブラー125 | Tempest Scrambler 125","",2080.0,800.0,1110.0,1370.0,780.0,124.0,1,"単気筒",124.0,"OHC（SOHC）",2,7.4,9000.0,9.5,6500.0
1,"https://www.bikebros.co.jp/catalog/260/999_14/","マット | MUTT　アキタ125 | AKITA125","",1990.0,770.0,1115.0,"",780.0,"",1,"単気筒",124.0,"OHC（SOHC）",2,"","",10.0,""
1,"https://www.bikebros.co.jp/catalog/260/999_6/","マット | MUTT　ファットサバス125 | FAT SABBATH 125","",1960.0,800.0,1070.0,"",780.0,"",1,"単気筒",124.0,"OHC（SOHC）",2,"","",10.0,""
1,"https://www.bikebros.co.jp/catalog/260/999_13/","マット | MUTT　FSR125","",1890.0,770.0,1080.0,"",750.0,"",1,"単気筒",124.0,"OHC（SOHC）",2,"","",10.0,""
1,"https://www.bikebros.co.jp/catalog/260/999_7/","マット | MUTT　ヒルツ125 | HILTS 125","",1960.0,810.0,1115.0,"",780.0,"",1,"単気筒",124.0,"OHC（SOHC）",2,"","",10.0,""
1,"https://www.bikebros.co.jp/catalog/260/999_5/","マット | MUTT　モングレル125 | MONGREL 125","",1960.0,800.0,1070.0,"",780.0,"",1,"単気筒",124.0,"OHC（SOHC）",2,"","",10.0,""
1,"https://www.bikebros.co.jp/catalog/260/999_15/","マット | MUTT　レイザーバック125 | RAZORBACK125","","","","","",880.0,"",1,"単気筒",124.0,"OHC（SOHC）",2,"","",10.0,""
1,"https://www.bikebros.co.jp/catalog/260/999_8/","マット | MUTT　RS-13 125","",1960.0,800.0,1070.0,"",780.0,"",1,"単気筒",124.0,"OHC（SOHC）",2,"","",10.0,""
1,"https://www.bikebros.co.jp/catalog/253/999_5/","レオンアート | LEONART　トラッカー125 | TRACKER125","",2090.0,865.0,1114.0,"",850.0,130.0,1,"単気筒",125.0,"OHC（SOHC）",2,8.0,8500.0,8.6,7500.0
1,"https://www.bikebros.co.jp/catalog/253/999_6/","レオンアート | LEONART　ベッセル125 | VESSEL125","",2130.0,790.0,1080.0,"",785.0,150.0,2,"並列（直列）",124.6,"OHC（SOHC）",2,9.0,9500.0,8.4,7500.0
1,"https://www.bikebros.co.jp/catalog/259/999_7/","イタルモト | ITALMOTO　ティクアトロ125カフェレーサー | Tiquattro125 CafeRacer","",1950.0,760.0,"",1350.0,780.0,126.0,1,"単気筒",124.6,"OHC（SOHC）",2,"","","",""
1,"https://www.bikebros.co.jp/catalog/259/999_8/","イタルモト | ITALMOTO　ティクアトロ125スクランブラー | Tiquattro125 SCRAMBLER","",1950.0,760.0,"",1350.0,780.0,126.0,1,"単気筒",124.6,"OHC（SOHC）",2,"","","",""
1,"https://www.bikebros.co.jp/catalog/267/999_2/","ゾンテス | ZONTES　ZT125-G1 スクランブラー | ZT125-G1 Scrambler","",1976.0,869.0,1112.0,1373.0,795.0,160.0,1,"単気筒",124.7,"OHC（SOHC）",4,10.8,8500.0,13.0,7000.0
1,"https://www.bikebros.co.jp/catalog/267/999_3/","ゾンテス | ZONTES　ZT125-U","",2000.0,845.0,1105.0,1355.0,780.0,150.0,1,"単気筒",124.7,"OHC（SOHC）",4,10.8,8500.0,13.0,7000.0
1,"https://www.bikebros.co.jp/catalog/270/999_7/","ブリット | Bullit　ブルロック125 | Bluroc 125","","","","","","","",1,"単気筒",125.0,"OHC（SOHC）","",8.5,"","",""
1,"https://www.bikebros.co.jp/catalog/270/999_8/","ブリット | Bullit　ヘリテイジ125 | HERITAGE 125","","","","","","","",1,"単気筒",125.0,"OHC（SOHC）","","","","",""
1,"https://www.bikebros.co.jp/catalog/270/999_1/","ブリット | Bullit　ヒーロー125 | HERO 125","",2040.0,915.0,1120.0,"",860.0,"",1,"単気筒",125.0,"OHC（SOHC）","",8.5,"","",""
1,"https://www.bikebros.co.jp/catalog/270/999_3/","ブリット | Bullit　ヘリテイジ50 | HERITAGE 50","","","","","","","",1,"単気筒",50.0,"OHC（SOHC）","","","","",""
1,"https://www.bikebros.co.jp/catalog/270/999_2/","ブリット | Bullit　ヒーロー50 | HERO 50","",2020.0,865.0,1150.0,"","","",1,"単気筒",49.7,"DOHC",4,3.2,"","",""
1,"https://www.bikebros.co.jp/catalog/5/999_101/","ハーレーダビッドソン | Harley-Davidson　ライブワイヤー | LiveWire",3493600,2146.0,833.0,1077.0,1491.0,749.0,249.0,"","","","","",78.0,"",116.0,""
2,"https://www.bikebros.co.jp/catalog/1/999_115/","ホンダ | HONDA　CRF1100Lアフリカツイン | CRF1100L Africa Twin",1749000,2310.0,960.0,1355.0,1560.0,830.0,240.0,2,"並列（直列）",1082.0,"OHC（SOHC）",4,75.0,7500.0,105.0,6250.0
2,"https://www.bikebros.co.jp/catalog/1/999_123/","ホンダ | HONDA　CRF1100Lアフリカツイン アドベンチャースポーツES s | CRF1100L Africa Twin Adventure Sports ES s",2057000,2330.0,960.0,1490.0,1575.0,870.0,240.0,2,"並列（直列）",1082.0,"OHC（SOHC）",4,75.0,7500.0,105.0,6250.0
2,"https://www.bikebros.co.jp/catalog/1/999_116/","ホンダ | HONDA　CRF1100Lアフリカツイン アドベンチャースポーツ/ES | CRF1100L Africa Twin Adventure Sports/ES",2057000,2310.0,960.0,1445.0,1560.0,830.0,250.0,2,"並列（直列）",1082.0,"OHC（SOHC）",4,75.0,7500.0,105.0,6250.0
2,"https://www.bikebros.co.jp/catalog/1/999_122/","ホンダ | HONDA　CRF1100Lアフリカツインs | CRF1100L Africa Twin s",1749000,2330.0,960.0,1395.0,1575.0,870.0,229.0,2,"並列（直列）",1082.0,"OHC（SOHC）",4,75.0,7500.0,105.0,6250.0
2,"https://www.bikebros.co.jp/catalog/3/999_92/","スズキ | SUZUKI　Vストローム1050 | V-Strom 1050",1430000,2265.0,870.0,1515.0,1555.0,855.0,236.0,2,"V型（L型）",1036.0,"DOHC",4,78.0,8500.0,99.0,6000.0
2,"https://www.bikebros.co.jp/catalog/3/999_93/","スズキ | SUZUKI　Vストローム1050XT | V-Strom 1050XT",1518000,2265.0,940.0,1465.0,1555.0,850.0,247.0,2,"V型（L型）",1036.0,"DOHC",4,78.0,8500.0,99.0,6000.0
2,"https://www.bikebros.co.jp/catalog/5/999_105/","ハーレーダビッドソン | Harley-Davidson　RA1250 パンアメリカ1250 | RA1250 PAN AMERICA1250",2745600,2265.0,965.0,1510.0,1580.0,890.0,245.0,2,"V型（L型）",1252.0,"DOHC",4,112.0,8750.0,128.0,6750.0
2,"https://www.bikebros.co.jp/catalog/5/999_110/","ハーレーダビッドソン | Harley-Davidson　RA1250S パンアメリカ1250スペシャル | RA1250S PAN AMERICA1250 Special",2745600,2265.0,965.0,1510.0,1580.0,830.0,258.0,2,"V型（L型）",1252.0,"DOHC",4,112.0,8750.0,128.0,6750.0
2,"https://www.bikebros.co.jp/catalog/7/1_32/","ビーエムダブリュー | BMW　Rナインティ アーバンG/S | R nineT Urban G/S",2312000,2175.0,865.0,1330.0,1527.0,850.0,223.0,2,"水平対向（ボクサー）",1169.0,"DOHC",4,80.0,7250.0,116.0,6000.0
2,"https://www.bikebros.co.jp/catalog/7/999_33/","ビーエムダブリュー | BMW　R1250GS",2446000,2205.0,965.0,1490.0,1510.0,850.0,256.0,2,"水平対向（ボクサー）",1254.0,"DOHC",4,100.0,7750.0,143.0,6250.0
2,"https://www.bikebros.co.jp/catalog/7/999_37/","ビーエムダブリュー | BMW　R1250GSアドベンチャー | R1250GS Adventure",2542000,2270.0,980.0,1530.0,1525.0,890.0,278.0,2,"水平対向（ボクサー）",1254.0,"DOHC",4,100.0,7750.0,143.0,6250.0
2,"https://www.bikebros.co.jp/catalog/8/999_20/","ドゥカティ | DUCATI　スクランブラー 1100 | Scrambler 1100",1621000,2190.0,895.0,1330.0,1514.0,810.0,206.0,2,"V型（L型）",1079.0,"",2,63.0,7500.0,88.0,4750.0
2,"https://www.bikebros.co.jp/catalog/8/999_59/","ドゥカティ | DUCATI　スクランブラー 1100プロ | Scrambler 1100 PRO",1699000,2190.0,895.0,1330.0,1514.0,810.0,"",2,"V型（L型）",1079.0,"",2,62.3,7250.0,90.5,4750.0
2,"https://www.bikebros.co.jp/catalog/8/999_21/","ドゥカティ | DUCATI　スクランブラー 1100スペシャル | Scrambler 1100 Special",1789000,2190.0,920.0,1290.0,1514.0,810.0,211.0,2,"V型（L型）",1079.0,"",2,63.0,7500.0,88.0,4750.0
2,"https://www.bikebros.co.jp/catalog/8/999_22/","ドゥカティ | DUCATI　スクランブラー 1100スポーツ | Scrambler 1100 Sport",1877000,2190.0,920.0,1290.0,1514.0,810.0,206.0,2,"V型（L型）",1079.0,"",2,63.0,7500.0,88.0,4750.0
2,"https://www.bikebros.co.jp/catalog/8/999_60/","ドゥカティ | DUCATI　スクランブラー 1100スポーツ プロ | Scrambler 1100 Sport PRO",2004000,2190.0,888.0,1250.0,1514.0,810.0,"",2,"V型（L型）",1079.0,"",2,62.3,7250.0,90.5,4750.0
